application_id,age,annual_income,loan_amount,monthly_emi,cibil_score,employment_type,loan_purpose,event_timestamp,applied_channel
LA2024001349,51.0,1620608.0,913058.0,19174,326.0,Unemployed,Home Renovation,2024-04-05 00:30:21,Website
LA2024001350,55.0,230016.0,137421.0,2886,382.0,Unemployed,Education,2024-06-13 06:20:03,Branch
LA2024001351,34.0,557175.0,618935.0,12998,505.0,Student,Education,2024-06-01 18:19:14,DSA Agent
LA2024001352,31.0,466988.0,768912.0,16147,561.0,Student,Home Renovation,2024-05-28 19:53:40,Branch
LA2024001353,57.0,1145638.0,1377183.0,28921,898.0,Salaried,Personal,2024-04-21 14:53:07,Call Center
LA2024001354,42.0,157066.0,368262.0,7734,835.0,Student,Medical,2024-05-10 11:52:53,DSA Agent
LA2024001355,30.0,178091.0,770529.0,16181,689.0,Student,Vehicle,2024-08-10 10:57:07,Website
LA2024001356,29.0,981946.0,548896.0,11527,321.0,Student,Vehicle,2024-09-17 13:31:21,Call Center
LA2024001357,55.0,1753246.0,244832.0,5141,360.0,Self-Employed,Education,2024-03-10 07:33:25,Call Center
LA2024001358,20.0,1021718.0,199376.0,4187,574.0,Self-Employed,Vehicle,2024-06-29 18:11:33,Branch
LA2024001359,20.0,885782.0,579798.0,12176,652.0,Unemployed,Home Renovation,2024-09-18 20:07:11,Mobile App
LA2024001360,49.0,1235521.0,169510.0,3560,696.0,Self-Employed,Home Renovation,2024-01-03 01:08:46,Website
LA2024001361,18.0,1060484.0,147391.0,3095,385.0,Unemployed,Personal,2024-07-30 20:59:55,Call Center
LA2024001362,25.0,785105.0,558759.0,11734,833.0,Unemployed,Education,2024-05-14 03:23:58,Mobile App
LA2024001363,60.0,1121106.0,342869.0,7200,596.0,Unemployed,Business,2024-09-18 06:00:10,Branch
LA2024001364,36.0,155292.0,854473.0,17944,656.0,Student,Business,2024-06-05 03:10:24,DSA Agent
LA2024001365,49.0,553404.0,75619.0,1588,323.0,Salaried,Business,2024-08-14 07:07:29,Website
LA2024001366,38.0,1261920.0,487628.0,10240,795.0,Salaried,Personal,2024-02-14 19:46:27,Call Center
LA2024001367,21.0,713559.0,707255.0,14852,626.0,Student,Home Renovation,2024-02-08 08:50:00,Branch
LA2024001368,25.0,239580.0,1446559.0,30378,433.0,Self-Employed,Education,2024-09-07 04:14:17,Mobile App
LA2024001369,50.0,355327.0,970083.0,20372,491.0,Salaried,Business,2024-05-22 03:27:40,Website
LA2024001370,22.0,1579181.0,1327043.0,27868,512.0,Unemployed,Education,2024-05-30 18:03:34,Website
LA2024001371,43.0,693802.0,547774.0,11503,316.0,Unemployed,Vehicle,2024-02-15 21:27:38,Website
LA2024001372,32.0,187379.0,702079.0,14744,866.0,Self-Employed,Business,2024-03-02 05:12:42,Call Center
LA2024001373,33.0,1352529.0,659553.0,13851,782.0,Student,Medical,2024-08-08 22:06:47,Website
LA2024001374,58.0,1025283.0,1336722.0,28071,832.0,Self-Employed,Business,2024-03-22 21:34:22,Branch
LA2024001375,44.0,894787.0,1440853.0,30258,512.0,Self-Employed,Vehicle,2024-06-06 17:22:14,Branch
LA2024001376,44.0,1626614.0,1445384.0,30353,635.0,Student,Education,2024-03-26 11:08:19,Website
LA2024001377,33.0,667645.0,1140346.0,23947,575.0,Self-Employed,Education,2024-03-12 03:09:05,Branch
LA2024001378,34.0,1094607.0,779511.0,16370,585.0,Unemployed,Education,2024-02-14 19:48:45,Website
LA2024001379,47.0,1379085.0,834242.0,17519,653.0,Salaried,Education,2024-09-07 23:48:04,Mobile App
LA2024001380,19.0,1153887.0,1471739.0,30907,571.0,Student,Vehicle,2024-09-10 19:36:17,Branch
LA2024001381,28.0,493156.0,462584.0,9714,764.0,Unemployed,Education,2024-02-01 02:24:20,Branch
LA2024001382,43.0,1274657.0,552725.0,11607,335.0,Unemployed,Personal,2024-04-05 09:03:50,Mobile App
LA2024001383,44.0,1376609.0,1350645.0,28364,415.0,Salaried,Vehicle,2024-06-01 05:49:42,DSA Agent
LA2024001384,21.0,351974.0,610167.0,12814,836.0,Salaried,Medical,2024-04-13 11:41:40,DSA Agent
LA2024001385,51.0,422990.0,390890.0,8209,830.0,Student,Medical,2024-07-13 16:20:34,Website
LA2024001386,41.0,1263629.0,862680.0,18116,791.0,Unemployed,Education,2024-03-11 06:17:26,Branch
LA2024001387,28.0,346317.0,521746.0,10957,521.0,Unemployed,Business,2024-01-16 21:20:18,Website
LA2024001388,50.0,1602585.0,1341766.0,28177,574.0,Unemployed,Home Renovation,2024-03-31 23:20:16,DSA Agent
LA2024001389,60.0,330786.0,1368143.0,28731,315.0,Salaried,Vehicle,2024-06-10 10:06:25,Mobile App
LA2024001390,36.0,1757464.0,493714.0,10368,467.0,Student,Vehicle,2024-02-18 18:32:28,DSA Agent
LA2024001391,30.0,1257998.0,817835.0,17175,736.0,Student,Business,2024-08-08 07:02:23,Mobile App
LA2024001392,30.0,881035.0,1476788.0,31013,506.0,Student,Vehicle,2024-01-04 07:22:20,Mobile App
LA2024001393,43.0,592851.0,1126361.0,23654,588.0,Unemployed,Personal,2024-01-19 05:34:37,Website
LA2024001394,20.0,718433.0,362659.0,7616,374.0,Salaried,Vehicle,2024-05-17 09:15:32,Mobile App
LA2024001395,38.0,1385047.0,906579.0,19038,598.0,Self-Employed,Education,2024-05-18 07:20:04,Branch
LA2024001396,19.0,1392960.0,948841.0,19926,733.0,Self-Employed,Education,2024-03-20 14:51:05,Mobile App
LA2024001397,19.0,494286.0,997486.0,20947,643.0,Unemployed,Personal,2024-03-10 19:27:01,Website
LA2024001398,36.0,1045742.0,86265.0,1812,634.0,Salaried,Personal,2024-01-19 20:22:56,Mobile App
LA2024001399,50.0,1788345.0,484105.0,10166,849.0,Self-Employed,Vehicle,2024-06-27 23:45:01,Call Center
LA2024001400,55.0,574552.0,1289190.0,27073,440.0,Salaried,Education,2024-04-12 08:05:26,DSA Agent
LA2024001401,21.0,1294117.0,399989.0,8400,479.0,Salaried,Home Renovation,2024-02-02 01:01:45,Website
LA2024001402,28.0,434060.0,484558.0,10176,674.0,Unemployed,Education,2024-04-17 22:57:22,Mobile App
LA2024001403,36.0,1526238.0,517613.0,10870,588.0,Unemployed,Personal,2024-09-10 00:05:35,Call Center
LA2024001404,42.0,430879.0,307212.0,6451,888.0,Self-Employed,Business,2024-03-11 12:48:55,DSA Agent
LA2024001405,60.0,641070.0,275390.0,5783,335.0,Student,Education,2024-08-29 13:50:28,Call Center
LA2024001406,47.0,907642.0,553172.0,11617,373.0,Student,Personal,2024-03-10 20:39:23,Mobile App
LA2024001407,41.0,761583.0,1317755.0,27673,505.0,Unemployed,Home Renovation,2024-02-20 05:06:51,Website
LA2024001408,20.0,430705.0,52225.0,1097,575.0,Self-Employed,Personal,2024-03-11 08:57:46,Mobile App
LA2024001409,21.0,1207628.0,460708.0,9675,835.0,Unemployed,Personal,2024-03-28 06:45:46,Branch
LA2024001410,24.0,182536.0,137909.0,2896,596.0,Self-Employed,Education,2024-02-02 13:32:49,Mobile App
LA2024001411,46.0,1772811.0,864159.0,18147,562.0,Student,Vehicle,2024-06-07 15:52:28,Mobile App
LA2024001412,32.0,235946.0,413372.0,8681,400.0,Self-Employed,Medical,2024-03-31 00:44:44,Branch
LA2024001413,28.0,700872.0,1198362.0,25166,560.0,Student,Home Renovation,2024-07-12 21:02:38,Call Center
LA2024001414,46.0,1684309.0,898274.0,18864,619.0,Self-Employed,Business,2024-05-12 13:36:46,DSA Agent
LA2024001415,53.0,405885.0,1186544.0,24917,650.0,Unemployed,Medical,2024-04-29 12:24:39,DSA Agent
LA2024001416,36.0,270386.0,970616.0,20383,664.0,Student,Medical,2024-05-07 04:02:44,Call Center
LA2024001417,55.0,1377462.0,685660.0,14399,558.0,Self-Employed,Vehicle,2024-02-12 04:46:03,Call Center
LA2024001418,49.0,270748.0,1298402.0,27266,394.0,Unemployed,Home Renovation,2024-07-11 11:27:55,Mobile App
LA2024001419,48.0,1634338.0,740573.0,15552,391.0,Student,Home Renovation,2024-01-29 02:54:06,Website
LA2024001420,55.0,894460.0,1427405.0,29976,392.0,Self-Employed,Medical,2024-07-13 19:30:25,DSA Agent
LA2024001421,25.0,1584397.0,1492317.0,31339,671.0,Salaried,Home Renovation,2024-09-26 22:28:45,Call Center
LA2024001422,50.0,554415.0,904080.0,18986,814.0,Unemployed,Vehicle,2024-07-25 06:42:29,DSA Agent
LA2024001423,59.0,382874.0,1028166.0,21591,830.0,Unemployed,Education,2024-05-02 22:40:54,DSA Agent
LA2024001424,60.0,1738444.0,420710.0,8835,487.0,Student,Business,2024-03-25 21:48:08,Website
LA2024001425,42.0,1407587.0,1231225.0,25856,347.0,Unemployed,Vehicle,2024-08-23 14:00:20,Website
LA2024001426,50.0,1653126.0,1023808.0,21500,678.0,Student,Medical,2024-03-10 10:35:56,Mobile App
LA2024001427,56.0,677815.0,1358703.0,28533,323.0,Salaried,Medical,2024-05-10 05:47:47,Website
LA2024001428,54.0,817826.0,437161.0,9180,676.0,Salaried,Education,2024-07-27 03:15:30,Mobile App
LA2024001429,56.0,1102417.0,1192005.0,25032,530.0,Salaried,Home Renovation,2024-09-06 00:52:38,Call Center
LA2024001430,53.0,890407.0,731899.0,15370,804.0,Salaried,Vehicle,2024-09-05 15:47:42,Mobile App
LA2024001431,34.0,550395.0,318510.0,6689,675.0,Student,Personal,2024-01-24 16:40:50,Website
LA2024001432,49.0,768937.0,298235.0,6263,744.0,Unemployed,Personal,2024-08-30 12:44:45,Call Center
LA2024001433,35.0,1154449.0,865147.0,18168,543.0,Salaried,Home Renovation,2024-01-31 18:50:39,Call Center
LA2024001434,52.0,212479.0,513201.0,10777,805.0,Student,Education,2024-06-06 19:24:20,Website
LA2024001435,52.0,704305.0,197746.0,4153,615.0,Salaried,Home Renovation,2024-09-08 00:00:59,Branch
LA2024001436,58.0,633197.0,669362.0,14057,675.0,Self-Employed,Business,2024-06-25 19:08:39,Branch
LA2024001437,43.0,266030.0,996737.0,20931,516.0,Unemployed,Education,2024-09-12 19:45:17,Call Center
LA2024001438,38.0,352411.0,512476.0,10762,570.0,Unemployed,Education,2024-04-02 23:17:05,DSA Agent
LA2024001439,25.0,967871.0,1435256.0,30140,804.0,Unemployed,Education,2024-03-25 23:22:08,Branch
LA2024001440,45.0,318911.0,1180343.0,24787,536.0,Self-Employed,Medical,2024-03-29 01:52:36,Website
LA2024001441,42.0,719092.0,793461.0,16663,312.0,Unemployed,Business,2024-04-05 21:28:06,Website
LA2024001442,40.0,1075421.0,1405247.0,29510,527.0,Unemployed,Business,2024-07-03 08:34:58,DSA Agent
LA2024001443,47.0,1591841.0,677810.0,14234,535.0,Self-Employed,Education,2024-05-02 03:52:39,Call Center
LA2024001444,54.0,312962.0,252519.0,5303,551.0,Self-Employed,Vehicle,2024-07-18 02:32:36,Mobile App
LA2024001445,24.0,867162.0,101971.0,2141,342.0,Salaried,Education,2024-04-22 08:43:39,DSA Agent
LA2024001446,36.0,319836.0,1410134.0,29613,377.0,Unemployed,Vehicle,2024-03-24 02:03:35,Branch
LA2024001447,49.0,857145.0,1441673.0,30275,494.0,Salaried,Personal,2024-02-21 07:29:34,Mobile App
LA2024001448,53.0,942847.0,1121912.0,23560,554.0,Self-Employed,Home Renovation,2024-05-28 18:51:09,Mobile App
LA2024001449,51.0,1468786.0,199353.0,4186,317.0,Self-Employed,Business,2024-08-30 13:28:20,Website
LA2024001450,52.0,879765.0,475793.0,9992,534.0,Salaried,Medical,2024-08-19 22:06:08,Website
LA2024001451,54.0,1693597.0,109564.0,2301,492.0,Unemployed,Education,2024-03-09 09:25:59,Mobile App
LA2024001452,59.0,377097.0,124310.0,2611,320.0,Student,Personal,2024-05-08 23:04:10,Website
LA2024001453,44.0,237712.0,406796.0,8543,450.0,Salaried,Personal,2024-07-09 10:09:54,Call Center
LA2024001454,28.0,157340.0,879605.0,18472,465.0,Salaried,Personal,2024-06-14 08:30:30,DSA Agent
LA2024001455,42.0,738630.0,145019.0,3045,386.0,Salaried,Vehicle,2024-01-19 03:10:07,Website
LA2024001456,48.0,468407.0,1477671.0,31031,751.0,Unemployed,Home Renovation,2024-06-08 14:03:27,DSA Agent
LA2024001457,22.0,301113.0,709920.0,14908,343.0,Self-Employed,Medical,2024-01-11 11:06:31,Branch
LA2024001458,50.0,539222.0,432576.0,9084,647.0,Student,Business,2024-02-01 10:54:49,DSA Agent
LA2024001459,41.0,1758728.0,798327.0,16765,699.0,Salaried,Medical,2024-06-25 12:10:24,Website
LA2024001460,58.0,1470409.0,1195725.0,25110,784.0,Salaried,Personal,2024-01-28 16:30:24,Mobile App
LA2024001461,27.0,180645.0,503226.0,10568,627.0,Student,Personal,2024-04-01 12:49:21,Website
LA2024001462,56.0,1660473.0,118894.0,2497,626.0,Salaried,Vehicle,2024-06-07 21:00:10,Call Center
LA2024001463,37.0,488670.0,123892.0,2602,757.0,Student,Medical,2024-06-25 23:22:36,Branch
LA2024001464,42.0,819808.0,1285379.0,26993,813.0,Unemployed,Business,2024-04-30 08:20:08,Mobile App
LA2024001465,46.0,690599.0,211820.0,4448,426.0,Self-Employed,Vehicle,2024-01-26 09:15:26,Call Center
LA2024001466,42.0,818294.0,971566.0,20403,778.0,Student,Personal,2024-08-03 18:11:50,Call Center
LA2024001467,56.0,1405194.0,607531.0,12758,577.0,Unemployed,Education,2024-09-13 11:02:12,Branch
LA2024001468,25.0,1325594.0,1177399.0,24725,359.0,Unemployed,Education,2024-08-27 22:54:17,DSA Agent
LA2024001469,49.0,1130162.0,137766.0,2893,668.0,Salaried,Home Renovation,2024-07-21 02:22:25,Mobile App
LA2024001470,59.0,1184421.0,1351798.0,28388,887.0,Salaried,Home Renovation,2024-04-18 14:22:49,Branch
LA2024001471,27.0,1350419.0,1062375.0,22310,384.0,Unemployed,Home Renovation,2024-08-24 14:12:42,Call Center
LA2024001472,28.0,453831.0,701452.0,14730,308.0,Unemployed,Education,2024-05-11 19:22:26,Branch
LA2024001473,38.0,802854.0,350179.0,7354,850.0,Self-Employed,Vehicle,2024-02-06 20:19:45,Mobile App
LA2024001474,49.0,327687.0,1466855.0,30804,658.0,Student,Personal,2024-08-17 15:32:52,DSA Agent
LA2024001475,59.0,1311883.0,488003.0,10248,431.0,Student,Vehicle,2024-03-27 10:38:35,DSA Agent
LA2024001476,52.0,872059.0,761242.0,15986,776.0,Student,Home Renovation,2024-09-10 10:47:12,DSA Agent
LA2024001477,52.0,1201508.0,621482.0,13051,536.0,Unemployed,Personal,2024-04-09 10:52:12,DSA Agent
LA2024001478,36.0,1081966.0,384297.0,8070,499.0,Self-Employed,Home Renovation,2024-08-22 17:40:42,Mobile App
LA2024001479,45.0,601493.0,654083.0,13736,474.0,Unemployed,Personal,2024-05-25 00:52:43,Mobile App
LA2024001480,27.0,378867.0,269652.0,5663,659.0,Salaried,Home Renovation,2024-05-06 04:43:01,DSA Agent
LA2024001481,37.0,1755352.0,52408.0,1101,380.0,Salaried,Vehicle,2024-03-21 03:42:28,Call Center
LA2024001482,26.0,633901.0,470489.0,9880,517.0,Unemployed,Vehicle,2024-08-13 15:21:16,Mobile App
LA2024001483,19.0,330780.0,212502.0,4463,483.0,Salaried,Education,2024-01-17 08:53:13,Branch
LA2024001484,54.0,654805.0,651429.0,13680,336.0,Unemployed,Home Renovation,2024-05-06 14:17:51,Branch
LA2024001485,52.0,1638989.0,1301008.0,27321,758.0,Self-Employed,Business,2024-04-09 14:19:54,Website
LA2024001486,39.0,581142.0,285725.0,6000,305.0,Self-Employed,Home Renovation,2024-05-26 17:10:36,DSA Agent
LA2024001487,18.0,1778203.0,51787.0,1088,876.0,Salaried,Medical,2024-03-09 17:28:46,Call Center
LA2024001488,21.0,910256.0,211086.0,4433,357.0,Unemployed,Medical,2024-06-28 10:33:23,Call Center
LA2024001489,22.0,1571995.0,786842.0,16524,515.0,Self-Employed,Education,2024-04-14 04:46:11,Mobile App
LA2024001490,48.0,1227554.0,448515.0,9419,359.0,Salaried,Medical,2024-02-20 19:05:19,Branch
LA2024001491,26.0,222490.0,759777.0,15955,520.0,Self-Employed,Personal,2024-02-23 04:17:52,Call Center
LA2024001492,28.0,990493.0,92409.0,1941,667.0,Salaried,Home Renovation,2024-07-07 01:21:15,Website
LA2024001493,55.0,837937.0,532986.0,11193,352.0,Unemployed,Business,2024-03-11 17:05:18,Call Center
LA2024001494,55.0,482403.0,644695.0,13539,616.0,Salaried,Business,2024-03-23 22:59:58,Branch
LA2024001495,50.0,1057479.0,675424.0,14184,763.0,Self-Employed,Vehicle,2024-06-18 06:39:04,Branch
LA2024001496,31.0,319849.0,849179.0,17833,573.0,Self-Employed,Business,2024-03-30 00:59:58,Website
LA2024001497,42.0,1302194.0,1181842.0,24819,367.0,Salaried,Home Renovation,2024-04-14 19:14:12,Call Center
LA2024001498,26.0,1506086.0,727483.0,15277,715.0,Salaried,Education,2024-03-07 00:13:15,Branch
LA2024001499,54.0,302701.0,1269745.0,26665,412.0,Student,Personal,2024-04-03 06:05:03,Branch
LA2024001500,21.0,940852.0,818116.0,17180,310.0,Self-Employed,Business,2024-07-06 01:12:40,Branch
LA2024001501,50.0,1230955.0,427505.0,8978,562.0,Salaried,Business,2024-05-24 03:42:30,Mobile App
LA2024001502,39.0,252529.0,382076.0,8024,462.0,Salaried,Business,2024-09-26 08:01:07,DSA Agent
LA2024001503,50.0,792390.0,517611.0,10870,317.0,Unemployed,Vehicle,2024-07-27 09:39:22,Website
LA2024001504,37.0,575900.0,916322.0,19243,767.0,Student,Personal,2024-01-05 13:04:15,Website
LA2024001505,24.0,214774.0,401600.0,8434,660.0,Student,Medical,2024-04-12 07:03:51,DSA Agent
LA2024001506,50.0,1476655.0,1375551.0,28887,846.0,Unemployed,Education,2024-03-19 06:13:57,Mobile App
LA2024001507,45.0,883708.0,745801.0,15662,588.0,Salaried,Business,2024-06-07 15:07:34,DSA Agent
LA2024001508,37.0,1390348.0,1301745.0,27337,563.0,Student,Home Renovation,2024-03-12 17:27:34,Branch
LA2024001509,34.0,1118674.0,1040724.0,21855,806.0,Unemployed,Home Renovation,2024-09-17 20:59:34,DSA Agent
LA2024001510,32.0,1595097.0,533361.0,11201,348.0,Salaried,Vehicle,2024-03-21 19:57:22,Mobile App
LA2024001511,38.0,1795060.0,380966.0,8000,517.0,Student,Business,2024-05-20 22:25:52,DSA Agent
LA2024001512,29.0,1143444.0,1128719.0,23703,780.0,Unemployed,Medical,2024-02-03 04:27:57,Website
LA2024001513,30.0,731079.0,529566.0,11121,475.0,Student,Education,2024-09-02 15:29:17,Call Center
LA2024001514,29.0,847794.0,407958.0,8567,831.0,Salaried,Home Renovation,2024-09-03 04:47:22,Website
LA2024001515,18.0,1511919.0,1399057.0,29380,470.0,Student,Business,2024-08-02 06:59:54,Mobile App
LA2024001516,57.0,853947.0,749813.0,15746,548.0,Unemployed,Education,2024-04-04 22:33:11,Branch
LA2024001517,28.0,1007568.0,120425.0,2529,839.0,Salaried,Medical,2024-01-16 20:29:49,Mobile App
LA2024001518,25.0,470100.0,767413.0,16116,446.0,Student,Personal,2024-07-10 23:03:33,Website
LA2024001519,24.0,1783607.0,718115.0,15080,881.0,Student,Home Renovation,2024-04-25 20:33:38,DSA Agent
LA2024001520,60.0,1223818.0,1302754.0,27358,326.0,Self-Employed,Business,2024-09-24 09:37:52,Branch
LA2024001521,38.0,694844.0,1081759.0,22717,459.0,Salaried,Vehicle,2024-07-07 13:06:11,DSA Agent
LA2024001522,32.0,1115363.0,327468.0,6877,655.0,Salaried,Education,2024-05-25 10:20:55,Call Center
LA2024001523,35.0,811879.0,268158.0,5631,657.0,Unemployed,Education,2024-09-23 09:53:35,Branch
LA2024001524,21.0,405526.0,925212.0,19429,846.0,Unemployed,Medical,2024-08-04 03:02:53,Branch
LA2024001525,31.0,1593334.0,118692.0,2493,876.0,Self-Employed,Business,2024-05-03 18:16:42,Mobile App
LA2024001526,28.0,1611343.0,512573.0,10764,707.0,Unemployed,Personal,2024-01-06 02:10:36,Website
LA2024001527,52.0,1527574.0,250397.0,5258,696.0,Unemployed,Business,2024-01-26 01:14:59,DSA Agent
LA2024001528,20.0,757972.0,79814.0,1676,490.0,Student,Vehicle,2024-04-29 19:17:26,Mobile App
LA2024001529,36.0,573063.0,1382293.0,29028,784.0,Student,Education,2024-05-31 17:49:10,Website
LA2024001530,51.0,232068.0,180240.0,3785,686.0,Unemployed,Home Renovation,2024-01-09 03:23:05,Mobile App
LA2024001531,53.0,1357038.0,63426.0,1332,314.0,Student,Business,2024-02-04 04:08:00,Call Center
LA2024001532,40.0,691003.0,1402693.0,29457,800.0,Unemployed,Personal,2024-07-09 03:49:57,Branch
LA2024001533,27.0,1622163.0,323066.0,6784,516.0,Unemployed,Business,2024-07-21 21:50:48,DSA Agent
LA2024001534,32.0,1585263.0,1234008.0,25914,585.0,Salaried,Home Renovation,2024-01-09 01:10:39,DSA Agent
LA2024001535,27.0,361497.0,95361.0,2003,592.0,Student,Vehicle,2024-05-17 01:44:48,Website
LA2024001536,46.0,1662978.0,272656.0,5726,792.0,Student,Medical,2024-01-22 20:42:53,Mobile App
LA2024001537,30.0,381475.0,210412.0,4419,461.0,Unemployed,Vehicle,2024-07-14 07:50:06,Website
LA2024001538,45.0,959157.0,1074081.0,22556,535.0,Self-Employed,Education,2024-08-13 04:47:44,Mobile App
LA2024001539,46.0,931984.0,949216.0,19934,323.0,Unemployed,Business,2024-08-22 17:27:52,Website
LA2024001540,58.0,1727960.0,739477.0,15529,509.0,Self-Employed,Vehicle,2024-06-10 12:10:23,Website
LA2024001541,33.0,1234559.0,400376.0,8408,353.0,Self-Employed,Home Renovation,2024-06-18 19:34:59,DSA Agent
LA2024001542,59.0,1594148.0,178846.0,3756,650.0,Salaried,Medical,2024-09-07 04:18:34,Website
LA2024001543,35.0,1133072.0,875357.0,18382,836.0,Self-Employed,Education,2024-06-14 08:36:24,Mobile App
LA2024001544,47.0,1511630.0,384535.0,8075,579.0,Unemployed,Medical,2024-04-30 11:51:27,Call Center
LA2024001545,46.0,1555997.0,905783.0,19021,848.0,Student,Vehicle,2024-07-22 17:36:55,Mobile App
LA2024001546,53.0,1568521.0,1046828.0,21983,887.0,Student,Home Renovation,2024-06-08 12:38:17,Website
LA2024001547,38.0,829168.0,1281681.0,26915,332.0,Unemployed,Vehicle,2024-08-15 11:06:30,Website
LA2024001548,52.0,780094.0,766278.0,16092,610.0,Self-Employed,Medical,2024-05-21 16:03:35,Mobile App
LA2024001549,33.0,1774955.0,56875.0,1194,617.0,Student,Personal,2024-08-22 15:28:06,Call Center
LA2024001550,39.0,1398173.0,456966.0,9596,531.0,Self-Employed,Education,2024-01-13 02:43:11,Website
LA2024001551,39.0,1663552.0,1287385.0,27035,799.0,Unemployed,Vehicle,2024-01-10 20:04:03,DSA Agent
LA2024001552,48.0,1102609.0,823213.0,17287,537.0,Self-Employed,Education,2024-01-27 17:46:12,Mobile App
LA2024001553,44.0,1682890.0,947722.0,19902,333.0,Unemployed,Personal,2024-05-30 04:06:47,Branch
LA2024001554,21.0,1337478.0,713843.0,14991,629.0,Student,Home Renovation,2024-07-10 10:09:50,Mobile App
LA2024001555,52.0,1375232.0,285978.0,6006,421.0,Unemployed,Medical,2024-02-28 09:25:30,Website
LA2024001556,50.0,443347.0,1350220.0,28355,513.0,Unemployed,Medical,2024-02-12 01:14:42,Branch
LA2024001557,22.0,1085360.0,1170759.0,24586,601.0,Unemployed,Personal,2024-08-20 07:02:28,Call Center
LA2024001558,59.0,1356799.0,1493015.0,31353,734.0,Self-Employed,Medical,2024-07-21 15:29:41,Website
LA2024001559,46.0,1405649.0,1290462.0,27100,467.0,Student,Vehicle,2024-06-24 01:37:01,DSA Agent
LA2024001560,21.0,1730027.0,472143.0,9915,528.0,Self-Employed,Personal,2024-05-11 20:37:21,Mobile App
LA2024001561,39.0,689459.0,418682.0,8792,340.0,Salaried,Medical,2024-04-23 11:02:29,Website
LA2024001562,53.0,649394.0,410287.0,8616,530.0,Student,Home Renovation,2024-01-06 13:01:13,DSA Agent
LA2024001563,30.0,1749641.0,1382250.0,29027,648.0,Self-Employed,Vehicle,2024-02-20 18:54:55,Branch
LA2024001564,58.0,1777166.0,857556.0,18009,670.0,Self-Employed,Home Renovation,2024-08-30 04:30:47,Branch
LA2024001565,35.0,446803.0,708963.0,14888,476.0,Salaried,Medical,2024-04-01 12:52:23,DSA Agent
LA2024001566,27.0,774320.0,1453979.0,30534,336.0,Student,Personal,2024-07-09 05:26:09,Mobile App
LA2024001567,33.0,1714348.0,924965.0,19424,646.0,Student,Education,2024-07-09 00:28:46,DSA Agent
LA2024001568,40.0,479543.0,1368676.0,28742,693.0,Salaried,Home Renovation,2024-03-24 13:03:18,Call Center
LA2024001569,47.0,1442221.0,1477741.0,31033,351.0,Student,Education,2024-02-25 04:14:59,DSA Agent
LA2024001570,57.0,335272.0,165196.0,3469,603.0,Salaried,Home Renovation,2024-07-05 18:00:00,Website
LA2024001571,26.0,444214.0,574227.0,12059,357.0,Salaried,Vehicle,2024-01-26 06:25:02,Website
LA2024001572,59.0,1445187.0,1114501.0,23405,572.0,Self-Employed,Personal,2024-05-13 14:27:09,Call Center
LA2024001573,40.0,1152321.0,1229081.0,25811,685.0,Self-Employed,Home Renovation,2024-08-27 18:25:34,DSA Agent
LA2024001574,23.0,1065461.0,265303.0,5571,732.0,Unemployed,Vehicle,2024-07-11 01:24:49,Call Center
LA2024001575,57.0,1563367.0,511678.0,10745,728.0,Salaried,Vehicle,2024-07-25 08:04:59,Call Center
LA2024001576,33.0,656766.0,844850.0,17742,755.0,Self-Employed,Personal,2024-01-23 11:34:25,Branch
LA2024001577,44.0,980439.0,1208859.0,25386,444.0,Student,Medical,2024-02-23 22:40:16,Mobile App
LA2024001578,48.0,1153943.0,213802.0,4490,808.0,Salaried,Business,2024-03-15 06:38:09,Website
LA2024001579,18.0,1370782.0,921064.0,19342,510.0,Unemployed,Home Renovation,2024-03-19 22:10:43,Website
LA2024001580,27.0,697966.0,479842.0,10077,525.0,Student,Personal,2024-02-22 09:38:52,Call Center
LA2024001581,47.0,1195497.0,363715.0,7638,773.0,Unemployed,Business,2024-09-19 11:00:53,Website
LA2024001582,31.0,889790.0,797328.0,16744,496.0,Unemployed,Education,2024-02-14 12:54:18,Website
LA2024001583,18.0,1044230.0,650337.0,13657,344.0,Salaried,Personal,2024-07-10 05:02:07,Call Center
LA2024001584,19.0,1573395.0,971781.0,20407,729.0,Self-Employed,Education,2024-06-07 10:09:00,Mobile App
LA2024001585,53.0,799528.0,510571.0,10722,697.0,Student,Business,2024-06-13 20:10:57,DSA Agent
LA2024001586,24.0,1252474.0,1243750.0,26119,649.0,Salaried,Education,2024-02-27 22:57:03,Branch
LA2024001587,22.0,1704286.0,163257.0,3428,386.0,Self-Employed,Home Renovation,2024-03-24 01:25:57,Call Center
LA2024001588,42.0,1407963.0,1299725.0,27294,679.0,Student,Personal,2024-06-12 18:06:34,Branch
LA2024001589,23.0,1781393.0,93260.0,1958,419.0,Unemployed,Personal,2024-03-21 18:19:51,Branch
LA2024001590,46.0,1112764.0,1117048.0,23458,633.0,Self-Employed,Home Renovation,2024-07-06 09:51:38,Call Center
LA2024001591,41.0,615219.0,552394.0,11600,605.0,Unemployed,Medical,2024-01-11 16:06:46,Call Center
LA2024001592,45.0,1785806.0,605835.0,12723,764.0,Student,Education,2024-01-20 15:52:37,DSA Agent
LA2024001593,39.0,1213551.0,77599.0,1630,886.0,Salaried,Education,2024-07-15 16:33:44,DSA Agent
LA2024001594,51.0,548326.0,1068045.0,22429,414.0,Self-Employed,Personal,2024-06-15 12:35:57,Call Center
