order_id,customer_id,order_date,product_category,order_value,returned
2185,634.0,2024-01-28,home,2791.0,0
2186,507.0,2024-01-13,clothing,8761.0,1
2187,1003.0,2024-02-23,clothing,9903.0,1
2188,1186.0,2024-02-20,electronics,4512.0,1
2189,1199.0,2024-01-01,grocery,636.0,0
2190,971.0,2024-02-07,books,315.0,0
2191,549.0,2024-01-26,books,8616.0,0
2192,981.0,2024-01-16,toys,4557.0,0
2193,444.0,2024-03-04,electronics,958.0,0
2194,1096.0,,home,8366.0,0
2195,467.0,2024-02-27,books,5383.0,0
2196,602.0,2024-03-05,home,3626.0,1
2197,293.0,2024-03-29,electronics,4629.0,0
2198,281.0,2024-03-13,grocery,2404.0,0
2199,594.0,2024-02-25,clothing,9328.0,1
2200,750.0,2024-03-20,toys,7919.0,0
2201,217.0,2024-02-12,toys,2149.0,0
2202,1046.0,2024-03-29,books,7401.0,0
2203,,2024-03-09,electronics,1959.0,0
2204,1198.0,2024-02-28,clothing,4641.0,0
2205,471.0,2024-03-22,toys,,0
2206,578.0,2024-02-16,grocery,555.0,0
2207,359.0,2024-03-05,grocery,7311.0,0
2208,1024.0,2024-01-26,clothing,2413.0,0
2209,932.0,2024-03-27,home,7050.0,0
2210,278.0,2024-02-26,electronics,5090.0,0
2211,305.0,2024-03-11,toys,455.0,0
2212,809.0,2024-02-11,books,7665.0,0
2213,1065.0,2024-03-19,toys,2746.0,1
2214,309.0,2024-01-07,toys,9531.0,0
2215,421.0,2024-01-11,grocery,,0
2216,745.0,2024-02-15,books,2088.0,0
2217,308.0,2024-03-06,books,6087.0,0
2218,504.0,2024-03-13,home,,0
2219,210.0,2024-02-09,electronics,6100.0,0
2220,699.0,2024-02-28,electronics,5657.0,1
2221,915.0,2024-02-19,home,3098.0,1
2222,611.0,,toys,6582.0,0
2223,456.0,2024-02-28,home,2748.0,0
2224,624.0,2024-02-07,toys,9090.0,0
2225,709.0,2024-03-28,clothing,9475.0,0
2226,365.0,2024-01-10,books,1824.0,0
2227,311.0,2024-03-29,home,7331.0,0
2228,381.0,2024-01-14,books,9306.0,0
2229,1185.0,2024-01-26,electronics,1442.0,1
2230,922.0,,electronics,7447.0,0
2231,325.0,,grocery,9388.0,0
2232,501.0,2024-03-28,home,2404.0,0
2233,611.0,2024-03-08,clothing,5906.0,0
2234,381.0,2024-02-27,clothing,8017.0,1
2235,1051.0,2024-02-01,electronics,3465.0,1
2236,1140.0,2024-01-01,grocery,2529.0,0
2237,444.0,2024-01-12,electronics,4090.0,0
2238,216.0,2024-01-27,toys,3485.0,0
2239,466.0,2024-01-04,clothing,7307.0,0
2240,782.0,2024-02-15,books,3834.0,0
2241,1008.0,2024-03-10,clothing,3886.0,0
2242,539.0,2024-03-27,toys,9455.0,0
2243,473.0,2024-02-14,electronics,5870.0,0
2244,448.0,2024-03-19,books,9306.0,0
2245,202.0,2024-03-29,clothing,7161.0,0
2246,214.0,2024-03-18,clothing,8874.0,0
2247,627.0,2024-02-11,clothing,2113.0,1
2248,817.0,2024-01-30,grocery,9393.0,0
2249,212.0,2024-03-29,books,9452.0,0
2250,400.0,2024-01-22,books,,0
2251,1109.0,2024-02-07,books,3689.0,0
2252,1190.0,2024-01-07,grocery,,0
2253,841.0,2024-03-12,books,4308.0,0
2254,721.0,2024-02-28,books,7827.0,0
2255,783.0,2024-01-08,clothing,7044.0,1
2256,,2024-01-20,clothing,2285.0,1
2257,401.0,2024-02-19,electronics,,0
2258,575.0,2024-02-18,home,9750.0,0
2259,899.0,2024-03-13,electronics,4512.0,1
2260,862.0,2024-01-24,clothing,9295.0,0
2261,877.0,2024-03-24,clothing,6566.0,0
2262,808.0,2024-02-10,clothing,9263.0,0
2263,260.0,2024-03-15,toys,9046.0,0
2264,826.0,2024-01-22,home,362.0,0
2265,1080.0,2024-01-04,grocery,8041.0,0
2266,848.0,2024-01-05,books,2052.0,0
2267,779.0,2024-02-03,grocery,8276.0,0
2268,423.0,2024-03-26,electronics,8117.0,0
2269,992.0,2024-01-05,home,2731.0,0
2270,651.0,2024-02-03,toys,847.0,0
2271,462.0,,home,4309.0,0
2272,689.0,2024-03-24,grocery,3168.0,0
2273,322.0,2024-03-01,clothing,5626.0,0
2274,1126.0,2024-03-09,electronics,1002.0,1
2275,902.0,2024-03-05,toys,632.0,1
2276,526.0,2024-02-29,electronics,4482.0,0
2277,993.0,2024-03-10,toys,7742.0,0
2278,254.0,2024-01-01,toys,3285.0,0
2279,586.0,2024-03-18,grocery,3368.0,0
2280,851.0,2024-03-07,books,1806.0,1
2281,223.0,2024-03-07,grocery,2968.0,0
2282,908.0,2024-02-05,clothing,3126.0,0
2283,1018.0,2024-03-13,books,2740.0,0
2284,794.0,2024-02-04,electronics,3567.0,0
2285,406.0,2024-01-05,toys,2976.0,0
2286,949.0,2024-03-22,toys,6871.0,0
2287,539.0,2024-01-22,toys,3511.0,0
2288,,2024-01-10,toys,7595.0,0
2289,828.0,2024-02-25,clothing,6126.0,0
2290,293.0,2024-01-22,electronics,6475.0,1
2291,299.0,2024-03-18,grocery,5917.0,0
2292,215.0,2024-02-09,books,9243.0,0
2293,271.0,2024-01-01,electronics,2704.0,0
2294,499.0,2024-03-26,grocery,9826.0,0
2295,225.0,2024-02-16,grocery,2221.0,0
2296,1138.0,2024-01-24,books,1553.0,0
2297,1116.0,2024-03-01,toys,8297.0,0
2298,372.0,2024-02-17,electronics,8979.0,0
2299,511.0,2024-01-03,electronics,1107.0,0
2300,942.0,2024-03-09,clothing,6076.0,0
2301,860.0,2024-02-06,home,5224.0,0
2302,781.0,2024-03-03,electronics,2356.0,0
2303,1189.0,2024-03-21,electronics,5300.0,0
2304,829.0,2024-02-24,toys,6919.0,1
2305,,2024-03-01,toys,5825.0,1
2306,702.0,2024-01-23,toys,5292.0,0
2307,725.0,2024-01-22,toys,8878.0,0
2308,491.0,,toys,2409.0,0
2309,720.0,2024-03-17,home,6313.0,0
2310,1118.0,2024-02-17,home,3301.0,0
2311,576.0,2024-02-01,grocery,9740.0,0
2312,333.0,2024-03-11,books,2664.0,0
2313,799.0,2024-03-17,electronics,8738.0,0
2314,985.0,2024-03-22,toys,6393.0,1
2315,1158.0,2024-01-27,clothing,2303.0,0
2316,742.0,2024-03-04,grocery,,0
2317,988.0,2024-02-23,books,2562.0,0
2318,450.0,2024-02-10,grocery,2769.0,0
2319,624.0,2024-02-05,electronics,3577.0,0
2320,619.0,2024-01-11,home,6879.0,0
2321,532.0,2024-01-25,books,4035.0,0
2322,916.0,2024-02-19,books,5776.0,0
2323,1083.0,2024-03-20,clothing,5618.0,1
2324,526.0,2024-03-18,grocery,2125.0,0
2325,335.0,2024-01-17,books,2477.0,0
2326,1025.0,2024-03-02,grocery,3205.0,0
2327,1049.0,2024-01-08,books,2377.0,0
2328,1134.0,2024-03-01,electronics,9202.0,0
2329,455.0,2024-01-31,grocery,3936.0,0
2330,919.0,,clothing,4166.0,1
2331,,2024-03-05,clothing,6784.0,0
2332,990.0,2024-02-08,grocery,7922.0,0
2333,1006.0,2024-03-13,grocery,6942.0,0
2334,1152.0,2024-02-18,grocery,5600.0,0
2335,676.0,2024-03-30,books,9764.0,0
2336,275.0,2024-02-27,toys,9017.0,1
2337,392.0,2024-01-27,clothing,2182.0,1
2338,1086.0,2024-03-10,toys,1767.0,0
2339,1044.0,2024-02-06,home,4049.0,0
2340,211.0,2024-02-18,electronics,8385.0,1
2341,567.0,2024-01-13,books,9652.0,0
2342,445.0,2024-01-11,books,7084.0,0
2343,520.0,2024-02-21,clothing,6961.0,0
2344,838.0,2024-01-17,books,2489.0,0
2345,,2024-03-30,home,6003.0,0
2346,680.0,2024-03-18,electronics,2005.0,0
2347,635.0,,electronics,5487.0,0
2348,841.0,2024-03-07,toys,2097.0,0
2349,883.0,2024-02-23,books,939.0,0
2350,,2024-01-06,home,9678.0,0
2351,337.0,2024-02-05,home,8954.0,1
2352,541.0,2024-02-14,home,6915.0,0
2353,635.0,2024-03-23,books,6328.0,1
2354,1196.0,2024-01-20,books,2550.0,0
2355,1091.0,2024-02-14,toys,5801.0,0
2356,848.0,2024-01-31,grocery,7530.0,0
2357,236.0,2024-01-13,clothing,5486.0,0
2358,300.0,2024-01-10,toys,2961.0,0
2359,657.0,2024-02-02,grocery,4039.0,0
2360,787.0,2024-01-08,electronics,8440.0,1
2361,860.0,2024-01-07,toys,2694.0,0
2362,341.0,2024-02-01,books,9620.0,0
2363,1087.0,2024-01-19,grocery,7601.0,0
2364,693.0,2024-02-19,home,8923.0,0
2365,793.0,2024-01-02,grocery,5192.0,0
2366,239.0,2024-01-28,electronics,2391.0,0
2367,1024.0,2024-02-10,electronics,531.0,0
2368,743.0,2024-03-27,grocery,5441.0,0
2369,422.0,2024-02-27,home,4110.0,0
2370,518.0,,home,1313.0,0
2371,552.0,2024-01-31,clothing,9299.0,1
2372,227.0,2024-02-10,clothing,9707.0,0
2373,1142.0,2024-02-07,toys,3863.0,0
2374,1002.0,2024-03-20,clothing,6745.0,0
2375,1085.0,2024-03-27,home,4248.0,0
2376,553.0,2024-03-27,clothing,5067.0,0
2377,757.0,2024-03-08,clothing,6313.0,1
2378,658.0,2024-02-15,electronics,4280.0,0
2379,675.0,2024-02-18,grocery,8055.0,1
2380,788.0,2024-03-29,grocery,2054.0,0
2381,651.0,,electronics,6749.0,0
2382,973.0,2024-02-01,books,9833.0,0
2383,258.0,2024-03-21,home,8529.0,0
2384,392.0,2024-02-04,books,647.0,0
2385,1092.0,2024-01-22,toys,1315.0,0
2386,1082.0,2024-02-20,clothing,,0
2387,1018.0,2024-01-30,electronics,9260.0,1
2388,568.0,2024-03-21,books,8470.0,0
2389,656.0,2024-03-22,home,9057.0,0
2390,225.0,2024-01-28,clothing,1666.0,1
2391,479.0,,toys,5286.0,0
2392,,2024-03-29,electronics,7312.0,0
2393,542.0,2024-03-07,electronics,6321.0,0
2394,680.0,2024-01-20,home,7813.0,0
2395,323.0,2024-02-23,home,2284.0,0
2396,,2024-02-25,clothing,4678.0,1
2397,921.0,2024-02-28,clothing,4588.0,0
2398,772.0,2024-01-03,electronics,9409.0,1
2399,756.0,2024-01-27,home,2185.0,0
2400,1114.0,,books,3397.0,0
2401,434.0,,electronics,,0
2402,499.0,2024-01-27,books,1686.0,1
2403,823.0,2024-01-30,grocery,9811.0,0
2404,680.0,2024-01-16,clothing,8506.0,0
2405,1179.0,2024-01-14,grocery,2738.0,0
2406,,2024-02-01,clothing,7079.0,0
2407,322.0,2024-03-19,clothing,6011.0,0
2408,541.0,2024-01-01,clothing,9083.0,0
2409,658.0,2024-01-26,clothing,3141.0,1
2410,1090.0,2024-01-06,electronics,9943.0,0
2411,,2024-02-20,home,3831.0,1
2412,637.0,2024-01-23,books,7224.0,0
2413,366.0,2024-03-12,toys,4097.0,0
2414,634.0,2024-02-22,books,6780.0,0
2415,731.0,2024-03-11,books,3482.0,0
2416,783.0,,books,8463.0,0
2417,805.0,2024-02-09,electronics,6445.0,1
2418,629.0,2024-03-18,toys,3028.0,1
2419,357.0,2024-02-12,electronics,9616.0,0
2420,352.0,2024-03-26,toys,7148.0,0
2421,354.0,2024-03-30,grocery,4399.0,0
2422,818.0,2024-02-23,toys,1530.0,0
2423,,2024-03-01,books,9737.0,0
2424,1083.0,2024-01-24,clothing,7597.0,0
2425,511.0,,grocery,6743.0,0
2426,279.0,2024-03-01,clothing,8363.0,1
2427,830.0,2024-03-22,books,6148.0,0
2428,238.0,2024-01-25,toys,2472.0,0
2429,826.0,2024-03-11,grocery,2522.0,1
2430,583.0,2024-02-12,grocery,973.0,0
2431,1039.0,2024-01-17,electronics,,0
2432,825.0,2024-01-16,grocery,7340.0,0
2433,939.0,2024-02-20,electronics,8547.0,0
2434,605.0,2024-01-29,home,1805.0,0
2435,1040.0,2024-01-10,grocery,5824.0,0
2436,725.0,2024-02-08,home,1413.0,0
2437,825.0,2024-02-28,grocery,4260.0,0
2438,560.0,2024-01-29,books,7948.0,0
2439,649.0,2024-03-26,clothing,8156.0,0
2440,1040.0,2024-03-11,clothing,9496.0,1
2441,593.0,2024-02-16,books,3242.0,0
2442,221.0,2024-03-25,toys,9496.0,0
2443,579.0,2024-02-08,books,7878.0,0
2444,591.0,2024-01-13,toys,3517.0,1
2445,618.0,2024-01-04,books,3413.0,0
2446,270.0,2024-03-25,clothing,1253.0,0
2447,329.0,2024-03-27,clothing,9223.0,0
2448,524.0,2024-03-07,home,2191.0,0
2449,623.0,2024-01-10,grocery,2825.0,1
2450,229.0,2024-01-27,grocery,4245.0,0
2451,589.0,2024-01-04,clothing,1547.0,0
2452,520.0,2024-01-05,books,8097.0,0
2453,234.0,2024-01-23,toys,7040.0,0
2454,450.0,2024-02-21,home,1733.0,0
2455,475.0,2024-01-06,electronics,1794.0,0
2456,343.0,2024-03-29,home,414.0,0
2457,951.0,,electronics,9502.0,0
2458,272.0,2024-01-24,electronics,4469.0,1
2459,777.0,2024-02-16,home,6623.0,0
2460,865.0,2024-03-12,electronics,1668.0,0
2461,1006.0,2024-01-29,books,2461.0,0
2462,745.0,2024-01-05,home,5505.0,0
2463,,2024-01-05,home,2245.0,0
2464,960.0,2024-03-17,books,6205.0,0
2465,1054.0,2024-01-11,electronics,9252.0,1
2466,410.0,2024-02-27,toys,3188.0,0
2467,996.0,2024-02-04,grocery,,0
2468,662.0,2024-03-10,grocery,9172.0,0
2469,298.0,2024-01-06,toys,8957.0,0
2470,812.0,2024-03-21,books,274.0,0
2471,1177.0,2024-03-03,grocery,1279.0,0
2472,340.0,2024-02-10,books,9863.0,0
2473,214.0,2024-01-19,electronics,9267.0,1
2474,1116.0,2024-03-28,grocery,3353.0,0
2475,796.0,,clothing,5295.0,0
2476,419.0,2024-02-14,grocery,5812.0,0
2477,992.0,2024-02-05,books,6749.0,0
2478,593.0,2024-01-21,grocery,7552.0,0
2479,531.0,2024-02-07,home,3853.0,0
2480,489.0,2024-01-14,books,8920.0,0
2481,798.0,2024-01-01,clothing,778.0,0
2482,334.0,2024-01-27,grocery,516.0,0
2483,562.0,2024-01-11,electronics,,1
2484,505.0,2024-02-07,books,1935.0,0
2485,260.0,2024-03-18,books,9946.0,0
2486,963.0,2024-01-15,home,3001.0,0
2487,208.0,2024-01-01,clothing,3771.0,1
2488,1159.0,2024-01-10,home,473.0,0
2489,294.0,2024-02-15,books,9448.0,0
2490,558.0,2024-01-25,clothing,3720.0,0
2491,298.0,2024-02-14,clothing,1842.0,0
2492,566.0,2024-01-03,toys,4935.0,0
2493,810.0,2024-01-30,clothing,1714.0,1
2494,287.0,2024-02-06,clothing,7938.0,0
2495,725.0,2024-02-08,home,915.0,0
2496,971.0,2024-02-19,clothing,5091.0,0
2497,655.0,2024-03-11,books,4033.0,0
2498,312.0,2024-02-12,clothing,563.0,0
2499,,2024-03-16,books,711.0,0
2500,386.0,2024-02-17,toys,5281.0,1
2501,216.0,2024-01-24,home,4066.0,0
2502,636.0,2024-01-21,grocery,1470.0,0
2503,470.0,2024-01-30,toys,1555.0,0
2504,228.0,2024-02-23,electronics,8086.0,1
2505,977.0,2024-01-22,books,7358.0,0
2506,799.0,2024-03-23,clothing,6155.0,0
2507,1109.0,2024-02-13,home,8365.0,0
2508,680.0,2024-03-18,clothing,878.0,0
2509,638.0,2024-03-02,grocery,6939.0,0
2510,1042.0,2024-01-31,clothing,7573.0,0
2511,281.0,2024-01-21,home,2163.0,0
2512,561.0,,electronics,,0
2513,,2024-01-30,grocery,7714.0,0
2514,492.0,2024-01-23,grocery,6113.0,0
2515,1085.0,2024-03-24,toys,2644.0,0
2516,484.0,2024-02-13,books,6713.0,0
2517,613.0,2024-01-05,electronics,7641.0,0
2518,1097.0,2024-02-14,toys,294.0,0
2519,443.0,2024-02-11,books,5759.0,0
2520,,2024-03-18,grocery,5144.0,0
2521,243.0,2024-03-05,toys,3792.0,0
2522,465.0,2024-01-18,home,632.0,0
2523,,2024-01-14,grocery,1017.0,0
2524,794.0,2024-02-24,toys,7550.0,0
2525,1109.0,2024-01-05,books,8308.0,0
2526,1159.0,2024-01-29,electronics,4307.0,0
2527,877.0,2024-01-13,electronics,9407.0,0
2528,859.0,2024-01-02,books,9290.0,0
2529,517.0,2024-03-23,home,6724.0,0
2530,1005.0,2024-01-09,electronics,5892.0,0
2531,842.0,2024-01-01,electronics,9651.0,0
2532,224.0,2024-03-24,toys,6175.0,0
2533,1032.0,2024-01-17,toys,9353.0,0
2534,559.0,2024-03-14,electronics,9793.0,0
2535,675.0,2024-01-03,home,2106.0,1
2536,686.0,2024-01-14,electronics,6673.0,0
2537,1019.0,2024-01-10,toys,7364.0,0
2538,467.0,2024-03-04,grocery,8235.0,0
2539,591.0,2024-02-25,grocery,3622.0,0
2540,239.0,2024-02-12,home,,1
2541,548.0,2024-01-22,home,4976.0,1
2542,288.0,2024-01-08,grocery,3989.0,0
2543,782.0,2024-02-21,home,1737.0,0
2544,1093.0,2024-01-21,books,3346.0,0
2545,664.0,2024-02-23,toys,9751.0,0
2546,1112.0,2024-03-02,home,7217.0,0
2547,,2024-03-17,grocery,7315.0,0
2548,253.0,2024-02-14,home,8976.0,0
2549,716.0,2024-01-01,grocery,2814.0,0
2550,728.0,2024-01-26,electronics,6682.0,1
2551,585.0,2024-03-17,electronics,3839.0,0
2552,1030.0,2024-02-17,electronics,8509.0,1
2553,594.0,2024-02-25,home,4339.0,0
2554,255.0,2024-02-11,toys,8576.0,0
2555,747.0,2024-01-15,clothing,7524.0,0
2556,401.0,2024-03-21,electronics,7764.0,0
2557,554.0,2024-03-10,grocery,9270.0,0
2558,701.0,2024-03-30,toys,7947.0,1
2559,922.0,2024-03-17,home,3349.0,0
2560,478.0,2024-01-27,books,5309.0,0
2561,580.0,2024-01-23,books,4829.0,0
2562,267.0,2024-01-23,electronics,831.0,1
2563,584.0,2024-03-23,clothing,6012.0,0
2564,780.0,2024-02-20,grocery,4485.0,0
2565,816.0,2024-02-10,books,4053.0,0
2566,493.0,2024-03-28,toys,1273.0,0
2567,260.0,2024-02-24,toys,5139.0,1
2568,777.0,2024-03-22,clothing,5873.0,0
2569,855.0,2024-03-29,clothing,1234.0,0
2570,,2024-01-08,toys,6421.0,0
2571,704.0,2024-02-02,electronics,1842.0,0
2572,295.0,2024-03-07,books,1620.0,0
2573,653.0,2024-03-14,grocery,4129.0,0
2574,840.0,2024-01-14,toys,4012.0,0
2575,919.0,2024-01-29,toys,9165.0,0
2576,913.0,2024-02-19,electronics,862.0,0
2577,958.0,2024-03-12,clothing,3622.0,1
2578,441.0,2024-01-11,clothing,7397.0,0
2579,1046.0,2024-02-24,clothing,2646.0,1
2580,549.0,2024-01-27,clothing,9818.0,0
2581,574.0,2024-01-20,grocery,7479.0,0
2582,987.0,2024-02-16,electronics,9470.0,0
2583,527.0,2024-02-07,toys,9500.0,0
2584,274.0,2024-02-27,home,1268.0,0
2585,914.0,2024-01-29,home,4698.0,0
2586,862.0,2024-03-15,clothing,7495.0,0
2587,781.0,2024-01-08,clothing,283.0,0
2588,343.0,2024-03-18,home,,0
2589,831.0,2024-01-03,clothing,6942.0,0
2590,398.0,2024-03-07,toys,7969.0,0
2591,755.0,2024-02-01,electronics,4266.0,0
2592,707.0,,electronics,8656.0,0
2593,972.0,2024-01-02,toys,6800.0,0
2594,1176.0,2024-03-04,home,644.0,0
2595,390.0,2024-01-15,electronics,2920.0,0
2596,314.0,2024-02-29,grocery,9390.0,0
2597,755.0,2024-03-06,electronics,222.0,1
2598,1151.0,2024-03-17,grocery,1257.0,0
2599,358.0,2024-03-04,toys,3575.0,0
2600,687.0,2024-01-28,grocery,9938.0,0
2601,607.0,2024-03-07,grocery,7105.0,0
2602,518.0,2024-03-15,clothing,1646.0,0
2603,863.0,2024-01-29,toys,4051.0,0
2604,495.0,2024-01-12,clothing,9406.0,0
2605,693.0,2024-03-21,books,,0
2606,1045.0,2024-01-14,clothing,5838.0,0
2607,579.0,2024-02-23,books,4746.0,0
2608,221.0,2024-01-22,grocery,7651.0,0
2609,1084.0,2024-01-12,books,7572.0,0
2610,474.0,2024-03-10,electronics,8365.0,0
2611,972.0,2024-01-13,clothing,1369.0,0
2612,962.0,2024-03-01,toys,4646.0,0
2613,726.0,2024-03-03,home,6978.0,0
2614,287.0,2024-01-06,home,4305.0,0
2615,1150.0,2024-01-16,books,6738.0,0
2616,880.0,2024-03-12,clothing,6429.0,1
2617,,2024-02-15,home,3832.0,0
2618,1053.0,2024-01-11,home,1180.0,0
2619,988.0,2024-03-30,grocery,9708.0,0
2620,960.0,2024-01-24,home,8293.0,0
2621,367.0,2024-01-01,grocery,8967.0,0
2622,832.0,2024-03-24,toys,3137.0,0
2623,485.0,2024-01-02,electronics,3297.0,0
2624,278.0,2024-02-19,books,3368.0,0
2625,538.0,2024-03-30,books,503.0,0
2626,304.0,2024-02-22,electronics,1862.0,0
2627,305.0,2024-02-22,clothing,3220.0,0
2628,927.0,2024-02-04,toys,9875.0,0
2629,701.0,2024-01-12,books,2205.0,0
2630,597.0,2024-02-21,electronics,5175.0,1
2631,392.0,2024-03-21,clothing,5562.0,0
2632,970.0,2024-01-09,clothing,3725.0,0
2633,834.0,2024-03-20,clothing,9202.0,0
2634,785.0,2024-02-07,electronics,1112.0,0
2635,390.0,2024-02-18,toys,8728.0,1
2636,323.0,2024-01-15,toys,7487.0,0
2637,323.0,2024-02-25,books,3196.0,0
2638,225.0,2024-01-17,home,7722.0,0
2639,1169.0,2024-01-25,grocery,4399.0,0
2640,,2024-03-05,grocery,9711.0,0
2641,858.0,2024-01-05,electronics,557.0,1
2642,1182.0,2024-02-10,grocery,490.0,0
2643,1136.0,2024-02-23,electronics,5531.0,1
2644,,2024-01-12,electronics,9327.0,1
2645,689.0,2024-01-27,books,820.0,0
2646,663.0,2024-01-31,toys,7822.0,0
2647,233.0,,electronics,9397.0,1
2648,968.0,,clothing,4965.0,0
2649,774.0,2024-03-16,clothing,8694.0,0
2650,571.0,2024-01-18,books,7617.0,0
2651,758.0,2024-01-02,grocery,2298.0,0
2652,935.0,2024-01-05,clothing,8569.0,1
2653,214.0,2024-02-23,clothing,,1
2654,846.0,2024-01-15,electronics,322.0,0
2655,1061.0,2024-01-21,clothing,5765.0,0
2656,926.0,2024-03-17,electronics,6611.0,0
2657,819.0,2024-03-19,home,8052.0,1
2658,290.0,2024-03-16,books,7757.0,0
2659,944.0,,books,4860.0,0
2660,950.0,2024-02-25,toys,3129.0,0
2661,693.0,2024-02-24,home,2078.0,0
2662,782.0,2024-01-17,electronics,1071.0,0
2663,818.0,2024-02-19,books,6469.0,0
2664,321.0,2024-02-17,clothing,9604.0,0
2665,457.0,2024-02-05,toys,985.0,0
2666,992.0,2024-03-08,clothing,,0
2667,1173.0,2024-03-01,electronics,5927.0,0
2668,470.0,2024-02-17,toys,1883.0,0
2669,600.0,2024-03-06,books,2283.0,0
2670,1115.0,2024-03-09,electronics,2986.0,1
2671,362.0,2024-02-21,toys,6911.0,0
2672,461.0,2024-01-25,clothing,3125.0,1
2673,255.0,2024-03-09,grocery,8313.0,0
2674,434.0,2024-03-05,toys,,0
2675,836.0,2024-03-29,books,1272.0,0
2676,548.0,2024-01-14,home,1134.0,1
2677,1183.0,2024-02-07,home,,0
2678,1091.0,2024-03-24,home,4196.0,1
2679,1095.0,2024-02-16,electronics,7387.0,0
2680,926.0,2024-03-25,clothing,4889.0,0
2681,902.0,2024-01-02,clothing,,1
2682,709.0,2024-01-04,toys,2289.0,0
2683,1190.0,2024-03-12,electronics,5750.0,0
2684,295.0,2024-02-02,home,3473.0,0
2685,922.0,2024-02-16,toys,6783.0,0
2686,340.0,2024-02-08,grocery,9244.0,0
2687,539.0,2024-02-06,clothing,3675.0,0
2688,455.0,2024-03-25,electronics,5607.0,0
2689,801.0,2024-01-09,toys,8352.0,0
2690,987.0,2024-03-10,electronics,2260.0,0
2691,279.0,2024-03-21,electronics,5203.0,1
2692,801.0,2024-02-29,grocery,3190.0,0
2693,421.0,2024-02-05,grocery,6343.0,0
2694,276.0,2024-01-15,toys,7481.0,0
2695,617.0,2024-03-02,grocery,1579.0,0
2696,781.0,2024-02-12,electronics,,0
2697,401.0,2024-01-14,electronics,425.0,0
2698,589.0,2024-02-02,clothing,317.0,0
2699,1153.0,2024-03-27,electronics,696.0,0
2700,546.0,2024-01-24,grocery,7125.0,0
2701,1195.0,2024-01-17,electronics,9057.0,0
2702,1034.0,2024-03-02,home,4214.0,0
2703,570.0,2024-01-18,grocery,8848.0,0
2704,776.0,2024-03-23,toys,,1
2705,909.0,2024-03-18,clothing,8113.0,0
2706,664.0,2024-03-29,books,7449.0,0
2707,607.0,2024-03-23,home,2155.0,0
2708,529.0,2024-01-22,toys,5327.0,0
2709,339.0,2024-01-20,books,5348.0,0
2710,224.0,2024-01-31,clothing,6486.0,0
2711,536.0,2024-02-12,toys,8000.0,0
2712,995.0,2024-03-20,grocery,1302.0,0
2713,433.0,2024-03-07,books,6810.0,0
2714,379.0,2024-02-27,electronics,8362.0,0
2715,528.0,2024-03-20,home,1331.0,0
2716,,2024-02-28,grocery,4265.0,0
2717,415.0,2024-02-04,grocery,8975.0,0
2718,420.0,2024-02-07,books,437.0,0
2719,312.0,2024-02-16,electronics,1773.0,1
2720,532.0,2024-01-08,home,8077.0,0
2721,417.0,2024-03-07,toys,1882.0,0
2722,1031.0,2024-02-28,grocery,7078.0,0
2723,1105.0,2024-03-06,electronics,9028.0,0
2724,570.0,2024-02-18,clothing,5084.0,1
2725,285.0,2024-03-11,books,4948.0,0
2726,287.0,2024-03-26,electronics,4400.0,0
2727,524.0,2024-02-21,grocery,3853.0,0
2728,663.0,2024-02-09,electronics,3923.0,0
2729,728.0,2024-01-10,home,5624.0,0
2730,504.0,2024-03-11,grocery,8975.0,0
2731,554.0,2024-03-22,toys,9816.0,0
2732,483.0,2024-03-03,toys,,0
2733,717.0,2024-03-18,clothing,1371.0,0
2734,896.0,2024-03-18,toys,3205.0,0
2735,243.0,2024-03-12,books,7617.0,0
2736,678.0,2024-02-15,electronics,5545.0,0
2737,848.0,2024-01-09,books,3475.0,1
2738,872.0,2024-01-01,books,3248.0,0
2739,763.0,2024-01-19,home,1346.0,0
2740,725.0,2024-02-08,clothing,3456.0,1
2741,880.0,2024-03-07,books,4333.0,0
2742,578.0,2024-02-11,books,4275.0,0
2743,767.0,2024-01-03,clothing,5576.0,0
2744,519.0,2024-01-19,toys,2874.0,1
2745,637.0,2024-03-29,clothing,2217.0,1
2746,324.0,2024-03-29,toys,8896.0,0
2747,550.0,,clothing,4170.0,0
2748,342.0,2024-03-13,grocery,2695.0,0
2749,426.0,2024-03-05,books,6428.0,0
2750,619.0,2024-03-24,electronics,5513.0,1
2751,700.0,2024-03-20,electronics,5848.0,0
2752,1141.0,2024-02-26,toys,2369.0,0
2753,226.0,2024-02-05,grocery,7285.0,0
2754,1098.0,2024-02-26,clothing,2083.0,0
2755,528.0,2024-01-29,home,8395.0,0
2756,924.0,2024-02-01,home,4354.0,0
2757,877.0,2024-02-24,electronics,4208.0,0
2758,1170.0,2024-02-21,books,4006.0,0
2759,308.0,2024-02-22,toys,4344.0,0
2760,1167.0,2024-02-04,grocery,6719.0,0
2761,,,grocery,5066.0,0
2762,1077.0,2024-01-01,electronics,1441.0,0
2763,852.0,2024-02-24,clothing,5749.0,0
2764,681.0,2024-02-21,books,2815.0,0
2765,597.0,2024-03-25,electronics,1260.0,1
2766,293.0,2024-02-15,home,8430.0,0
2767,1001.0,2024-02-12,electronics,3262.0,0
2768,927.0,2024-01-07,electronics,6030.0,1
2769,1137.0,,electronics,1883.0,0
2770,930.0,2024-01-31,clothing,3524.0,0
2771,1157.0,2024-02-03,toys,,0
2772,1086.0,2024-02-02,clothing,1511.0,1
